,Country Name,Year,GDP_PPP
15288,"Korea, Rep.",2017,2103651261121.49
15289,Kuwait,2017,206275309887.727
15290,Latin America & Caribbean (excluding high income),2017,8899575334923.66
15291,Lao PDR,2017,50463792572.0591
15292,Lebanon,2017,109403614953.094
15293,Liberia,2017,7355207879.35259
15294,Libya,2017,87115614620.6817
15295,St. Lucia,2017,2701367915.57793
15296,Latin America & Caribbean,2017,10107722606605.9
15297,Least developed countries: UN classification,2017,2822757308384.83
15298,Low income,2017,1207540055276.89
15299,Liechtenstein,2017,
15300,Sri Lanka,2017,269853543169.891
15301,Lower middle income,2017,21493703515937.7
15302,Low & middle income,2017,62864137559306.9
15303,Lesotho,2017,5580816901.26206
15304,Late-demographic dividend,2017,36458827130556.6
15305,Lithuania,2017,95492177900.2528
15306,Luxembourg,2017,68570197215.6406
15307,Latvia,2017,55691171159.2716
15308,"Macao SAR, China",2017,78534544016.2994
15309,St. Martin (French part),2017,
15310,Morocco,2017,264212938334.625
15311,Monaco,2017,
15312,Moldova,2017,32101220495.8184
15313,Madagascar,2017,40514544581.3034
15314,Maldives,2017,8963910866.51982
15315,Middle East & North Africa,2017,7159943164214.77
15316,Mexico,2017,2460766209923.96
15317,Marshall Islands,2017,215486698.704881
15318,Middle income,2017,61705820258381.0
15319,North Macedonia,2017,32583049847.4236
15320,Mali,2017,41593677730.7733
15321,Malta,2017,19957387003.9197
15322,Myanmar,2017,225516863812.204
15323,Middle East & North Africa (excluding high income),2017,3933857123013.63
15324,Montenegro,2017,12249710436.6236
15325,Mongolia,2017,35392260803.7048
15326,Northern Mariana Islands,2017,
15327,Mozambique,2017,36775580595.8018
15328,Mauritania,2017,21877780559.6941
15329,Mauritius,2017,27081834228.7363
15330,Malawi,2017,26013119290.3345
15331,Malaysia,2017,829296989955.658
15332,North America,2017,21313968775144.3
15333,Namibia,2017,24438091227.4492
15334,New Caledonia,2017,
15335,Niger,2017,25128463060.5944
15336,Nigeria,2017,990700126987.351
15337,Nicaragua,2017,38334687318.9445
15338,Netherlands,2017,943739691874.959
15339,Norway,2017,337993790660.966
15340,Nepal,2017,98515977278.9959
15341,Nauru,2017,137240725.229403
15342,New Zealand,2017,203544615883.473
15343,OECD members,2017,58578345743636.5
15344,Oman,2017,155414922984.09
15345,Other small states,2017,682484745872.404
15346,Pakistan,2017,950381922984.568
15347,Panama,2017,125038025712.747
15348,Peru,2017,393259049121.626
15349,Philippines,2017,854095492050.13
15350,Palau,2017,316475938.609264
15351,Papua New Guinea,2017,36162298301.0827
15352,Poland,2017,1141694288588.02
15353,Pre-demographic dividend,2017,3176899898206.4
15354,Puerto Rico,2017,114269312175.687
15355,"Korea, Dem. People's Rep.",2017,
15356,Portugal,2017,340370495824.125
15357,Paraguay,2017,86460026414.3883
15358,West Bank and Gaza,2017,28518507331.4937
15359,Pacific island small states,2017,17643085905.9695
15360,Post-demographic dividend,2017,52630589693802.0
15361,French Polynesia,2017,
15362,Qatar,2017,249963056688.56
15363,Romania,2017,531674961946.224
15364,Russian Federation,2017,3807101264909.28
15365,Rwanda,2017,23665375199.0851
15366,South Asia,2017,10352072609228.2
15367,Saudi Arabia,2017,1565891922036.52
15368,Sudan,2017,187694696441.513
15369,Senegal,2017,49402166472.861
15370,Singapore,2017,535130768667.215
15371,Solomon Islands,2017,1694345445.46434
15372,Sierra Leone,2017,12234073367.6414
15373,El Salvador,2017,54005533544.6624
15374,San Marino,2017,1982111206.95374
15375,Somalia,2017,15743349479.8493
15376,Serbia,2017,116623638919.825
15377,Sub-Saharan Africa (excluding high income),2017,4073510525201.64
15378,South Sudan,2017,
15379,Sub-Saharan Africa,2017,4076123918691.95
15380,Small states,2017,815249176415.171
15381,Sao Tome and Principe,2017,818599649.86904
15382,Suriname,2017,10430862509.8543
15383,Slovak Republic,2017,163511752734.624
15384,Slovenia,2017,75438769514.6355
15385,Sweden,2017,522476835542.435
15386,Eswatini,2017,9457426061.9256
15387,Sint Maarten (Dutch part),2017,1538327625.27772
15388,Seychelles,2017,2617449530.18334
15389,Syrian Arab Republic,2017,
15390,Turks and Caicos Islands,2017,1004380845.71015
15391,Chad,2017,23832085166.556
15392,East Asia & Pacific (IDA & IBRD countries),2017,26779320469046.9
15393,Europe & Central Asia (IDA & IBRD countries),2017,10018712867589.1
15394,Togo,2017,15491186678.2794
15395,Thailand,2017,1205839343826.68
15396,Tajikistan,2017,28886920271.4198
15397,Turkmenistan,2017,81787812382.0508
15398,Latin America & the Caribbean (IDA & IBRD countries),2017,9805090714251.21
15399,Timor-Leste,2017,3950440170.81798
15400,Middle East & North Africa (IDA & IBRD countries),2017,3905694823126.73
15401,Tonga,2017,659659610.60098
15402,South Asia (IDA & IBRD),2017,10352072609228.2
15403,Sub-Saharan Africa (IDA & IBRD countries),2017,4076123918691.95
15404,Trinidad and Tobago,2017,36459762017.8677
15405,Tunisia,2017,128448841730.819
15406,Turkey,2017,2264269908091.15
15407,Tuvalu,2017,44286546.3948485
15408,Tanzania,2017,134274523119.768
15409,Uganda,2017,85406362066.3514
15410,Ukraine,2017,503901541149.965
15411,Upper middle income,2017,40185825692181.8
15412,Uruguay,2017,79076769218.66
15413,United States,2017,19542979183000.0
15414,Uzbekistan,2017,221561015372.148
15415,St. Vincent and the Grenadines,2017,1344833245.17849
15416,"Venezuela, RB",2017,
15417,British Virgin Islands,2017,
15418,Virgin Islands (U.S.),2017,
15419,Vietnam,2017,676909526449.601
15420,Vanuatu,2017,879860867.111963
15421,World,2017,121893856370903.0
15422,Samoa,2017,1267829813.40564
15423,Kosovo,2017,18691209711.5713
15424,"Yemen, Rep.",2017,
15425,South Africa,2017,790170550983.232
15426,Zambia,2017,58735190955.7239
15427,Zimbabwe,2017,54037039238.8776
15428,Aruba,2018,
15429,Africa Eastern and Southern,2018,2396924627365.78
15430,Afghanistan,2018,75600418108.8303
15431,Africa Western and Central,2018,1798625891661.43
15432,Angola,2018,213619656135.168
15433,Albania,2018,38171793796.7109
15434,Andorra,2018,
15435,Arab World,2018,6007470435922.31
15436,United Arab Emirates,2018,644968661262.193
15437,Argentina,2018,1012127189427.81
15438,Armenia,2018,37531708418.9153
15439,American Samoa,2018,
15440,Antigua and Barbuda,2018,2023584260.56643
15441,Australia,2018,1224878850897.8
15442,Austria,2018,488512789542.233
15443,Azerbaijan,2018,141240102098.67
15444,Burundi,2018,8510320717.21629
15445,Belgium,2018,584227184117.895
15446,Benin,2018,36301676624.9392
15447,Burkina Faso,2018,41829929267.8886
15448,Bangladesh,2018,716650728824.611
15449,Bulgaria,2018,155998609355.325
15450,Bahrain,2018,72805167214.6003
15451,"Bahamas, The",2018,14090972507.0368
15452,Bosnia and Herzegovina,2018,47820493963.3785
15453,Belarus,2018,179098111978.7
15454,Belize,2018,2781744459.09559
15455,Bermuda,2018,5204421421.5194
15456,Bolivia,2018,98267460721.3149
15457,Brazil,2018,3072549644181.22
15458,Barbados,2018,4493054574.15844
15459,Brunei Darussalam,2018,25904544646.2882
15460,Bhutan,2018,8561219214.89645
15461,Botswana,2018,36566393289.3525
15462,Central African Republic,2018,4354240945.75063
15463,Canada,2018,1814798490049.67
15464,Central Europe and the Baltics,2018,3210351101269.49
15465,Switzerland,2018,601088571184.345
15466,Channel Islands,2018,
15467,Chile,2018,468770610029.162
15468,China,2018,21229363693432.1
15469,Cote d'Ivoire,2018,126185418257.144
15470,Cameroon,2018,93598989465.1162
15471,"Congo, Dem. Rep.",2018,91289010440.5752
15472,"Congo, Rep.",2018,20602102447.5423
15473,Colombia,2018,710890844417.811
15474,Comoros,2018,2557822716.06437
15475,Cabo Verde,2018,3732496854.42604
15476,Costa Rica,2018,103351564496.012
15477,Caribbean small states,2018,117408095440.414
15478,Cuba,2018,
15479,Curacao,2018,3992146786.37141
15480,Cayman Islands,2018,4606525933.3088
15481,Cyprus,2018,34782707772.984
15482,Czech Republic,2018,424484831837.396
15483,Germany,2018,4434368344223.24
15484,Djibouti,2018,4999893743.45265
15485,Dominica,2018,825673804.673763
15486,Denmark,2018,325479371132.153
15487,Dominican Republic,2018,188225854771.193
15488,Algeria,2018,491145156801.472
15489,East Asia & Pacific (excluding high income),2018,28525393164896.4
15490,Early-demographic dividend,2018,29925055491657.0
15491,East Asia & Pacific,2018,39741061278744.4
15492,Europe & Central Asia (excluding high income),2018,9047391528184.96
15493,Europe & Central Asia,2018,31915509562177.9
15494,Ecuador,2018,197525050990.573
15495,"Egypt, Arab Rep.",2018,1118715683484.7
15496,Euro area,2018,15849401570856.8
15497,Eritrea,2018,
15498,Spain,2018,1883934958796.44
15499,Estonia,2018,46398357575.8575
15500,Ethiopia,2018,229755278555.775
15501,European Union,2018,19465789377165.3
15502,Fragile and conflict affected situations,2018,3884851966965.44
15503,Finland,2018,265018680600.984
15504,Fiji,2018,12232909138.8125
15505,France,2018,3038643985600.27
15506,Faroe Islands,2018,
15507,"Micronesia, Fed. Sts.",2018,389836795.137205
15508,Gabon,2018,31245951093.8624
15509,United Kingdom,2018,3113879863562.9
15510,Georgia,2018,53116027002.7883
15511,Ghana,2018,158219737029.55
15512,Gibraltar,2018,
15513,Guinea,2018,31032095919.6889
15514,"Gambia, The",2018,4920615375.75472
15515,Guinea-Bissau,2018,3564798265.34134
15516,Equatorial Guinea,2018,26684599028.365
15517,Greece,2018,312768785993.502
15518,Grenada,2018,1875406647.08667
15519,Greenland,2018,
15520,Guatemala,2018,138330704321.969
15521,Guam,2018,
15522,Guyana,2018,9720122659.60009
15523,High income,2018,60075458894216.4
15524,"Hong Kong SAR, China",2018,454980022964.46
15525,Honduras,2018,54460609798.3686
15526,Heavily indebted poor countries (HIPC),2018,2002197641298.47
15527,Croatia,2018,115245812871.95
15528,Haiti,2018,35208265608.277
15529,Hungary,2018,304231829371.843
15530,IBRD only,2018,62199759284554.9
15531,IDA & IBRD total,2018,68120479519277.2
15532,IDA total,2018,5938829248066.55
15533,IDA blend,2018,2705667426263.75
15534,Indonesia,2018,3043876022674.53
15535,IDA only,2018,3249109498271.95
15536,Isle of Man,2018,
15537,India,2018,8817665458350.89
15538,Not classified,2018,
15539,Ireland,2018,407522666061.342
15540,"Iran, Islamic Rep.",2018,1102000948422.41
15541,Iraq,2018,405706056270.421
15542,Iceland,2018,20040970853.945
15543,Israel,2018,354454108942.855
15544,Italy,2018,2540488576005.39
15545,Jamaica,2018,28570389789.9526
15546,Jordan,2018,99786732029.2186
15547,Japan,2018,5291663140462.92
15548,Kazakhstan,2018,466859990810.033
15549,Kenya,2018,222992388234.553
15550,Kyrgyz Republic,2018,32455892924.5573
15551,Cambodia,2018,67588392994.1564
15552,Kiribati,2018,264849417.230283
15553,St. Kitts and Nevis,2018,1441993976.60966
15554,"Korea, Rep.",2018,2164812897274.32
15555,Kuwait,2018,208845767186.187
15556,Latin America & Caribbean (excluding high income),2018,9053752218005.1
15557,Lao PDR,2018,53616750150.2587
15558,Lebanon,2018,107541374180.883
15559,Liberia,2018,7440349935.94077
15560,Libya,2018,100298646254.751
15561,St. Lucia,2018,2780421310.42789
15562,Latin America & Caribbean,2018,10283519619855.4
15563,Least developed countries: UN classification,2018,2963117393800.21
15564,Low income,2018,1253863091166.4
15565,Liechtenstein,2018,
15566,Sri Lanka,2018,278683152393.769
15567,Lower middle income,2018,22543963757971.9
15568,Low & middle income,2018,65834238812783.3
15569,Lesotho,2018,5512555847.49346
15570,Late-demographic dividend,2018,38344315688467.5
15571,Lithuania,2018,99305476902.7311
15572,Luxembourg,2018,69944602559.6535
15573,Latvia,2018,57912959510.2358
15574,"Macao SAR, China",2018,83611498767.388
15575,St. Martin (French part),2018,
15576,Morocco,2018,272531689715.36
15577,Monaco,2018,
15578,Moldova,2018,33482047350.2943
15579,Madagascar,2018,41808723575.626
15580,Maldives,2018,9692060901.42097
15581,Middle East & North Africa,2018,7257516944194.61
15582,Mexico,2018,2514779898431.96
15583,Marshall Islands,2018,223189811.582733
15584,Middle income,2018,64630165955570.3
15585,North Macedonia,2018,33521636109.2297
15586,Mali,2018,43567915125.3895
15587,Malta,2018,20991024940.2767
15588,Myanmar,2018,239961167803.758
15589,Middle East & North Africa (excluding high income),2018,3961581871622.63
15590,Montenegro,2018,12871737112.3062
15591,Mongolia,2018,38133349151.7365
15592,Northern Mariana Islands,2018,
15593,Mozambique,2018,38042063129.9955
15594,Mauritania,2018,22868132165.2962
15595,Mauritius,2018,28100023782.9701
15596,Malawi,2018,27155534405.6584
15597,Malaysia,2018,869460312641.723
15598,North America,2018,21948580499053.2
15599,Namibia,2018,24697121179.7855
15600,New Caledonia,2018,
15601,Niger,2018,26940427030.8937
15602,Nigeria,2018,1009748886411.97
15603,Nicaragua,2018,37045228177.4401
15604,Netherlands,2018,966020584715.913
15605,Norway,2018,341775361449.658
15606,Nepal,2018,106025235591.11
15607,Nauru,2018,145609062.133635
15608,New Zealand,2018,210069743091.864
15609,OECD members,2018,59978881393183.6
15610,Oman,2018,157415274542.985
15611,Other small states,2018,696804090054.915
15612,Pakistan,2018,1005850179831.13
15613,Panama,2018,129646107526.975
15614,Peru,2018,408868117687.445
15615,Philippines,2018,908257834445.215
15616,Palau,2018,316136614.872371
15617,Papua New Guinea,2018,36061314256.7829
15618,Poland,2018,1202817214016.77
15619,Pre-demographic dividend,2018,3261587722600.26
15620,Puerto Rico,2018,109530021309.087
15621,"Korea, Dem. People's Rep.",2018,
15622,Portugal,2018,350068760634.558
15623,Paraguay,2018,89230422105.3981
15624,West Bank and Gaza,2018,28868451483.4524
15625,Pacific island small states,2018,18198312130.4518
15626,Post-demographic dividend,2018,53824502231075.7
15627,French Polynesia,2018,
15628,Qatar,2018,253049780990.654
15629,Romania,2018,555464884524.088
15630,Russian Federation,2018,3913975940441.31
15631,Rwanda,2018,25695728206.5184
15632,South Asia,2018,11018728453216.7
15633,Saudi Arabia,2018,1604007466124.02
15634,Sudan,2018,182662731984.259
15635,Senegal,2018,52469666065.1249
15636,Singapore,2018,553846804627.491
15637,Solomon Islands,2018,1761174658.06633
15638,Sierra Leone,2018,12657935335.3418
15639,El Salvador,2018,55319103433.41
15640,San Marino,2018,2012730090.40313
15641,Somalia,2018,16952262363.2235
15642,Serbia,2018,121866012945.305
15643,Sub-Saharan Africa (excluding high income),2018,4190602607738.11
15644,South Sudan,2018,
15645,Sub-Saharan Africa,2018,4193262012044.91
15646,Small states,2018,832410497625.78
15647,Sao Tome and Principe,2018,842709610.84351
15648,Suriname,2018,10947009830.0286
15649,Slovak Republic,2018,169716059936.022
15650,Slovenia,2018,78775065367.2742
15651,Sweden,2018,532665253199.002
15652,Eswatini,2018,9681719373.43939
15653,Sint Maarten (Dutch part),2018,1436798002.00939
15654,Seychelles,2018,2663809363.53067
15655,Syrian Arab Republic,2018,
15656,Turks and Caicos Islands,2018,1060736199.14522
15657,Chad,2018,24397867877.0283
15658,East Asia & Pacific (IDA & IBRD countries),2018,28489605656641.8
15659,Europe & Central Asia (IDA & IBRD countries),2018,10365454555073.7
15660,Togo,2018,16262061139.0691
15661,Thailand,2018,1256359014076.69
15662,Tajikistan,2018,31082326035.0369
15663,Turkmenistan,2018,86858656701.7867
15664,Latin America & the Caribbean (IDA & IBRD countries),2018,9982807607905.42
15665,Timor-Leste,2018,3923279216.60112
15666,Middle East & North Africa (IDA & IBRD countries),2018,3933068305115.41
15667,Tonga,2018,661638651.466195
15668,South Asia (IDA & IBRD),2018,11018728453216.7
15669,Sub-Saharan Africa (IDA & IBRD countries),2018,4193262012044.91
15670,Trinidad and Tobago,2018,36483843608.4991
15671,Tunisia,2018,131674072781.662
15672,Turkey,2018,2331742552755.64
15673,Tuvalu,2018,45393710.0547197
15674,Tanzania,2018,141585727399.869
15675,Uganda,2018,90790314035.0606
15676,Ukraine,2018,521479452752.614
15677,Upper middle income,2018,42058538761357.6
15678,Uruguay,2018,79454682779.5513
15679,United States,2018,20128577587582.0
15680,Uzbekistan,2018,233425600850.829
15681,St. Vincent and the Grenadines,2018,1373878012.6784
15682,"Venezuela, RB",2018,
15683,British Virgin Islands,2018,
15684,Virgin Islands (U.S.),2018,
15685,Vietnam,2018,724806213667.817
15686,Vanuatu,2018,905378858.336392
15687,World,2018,126259416897724.0
15688,Samoa,2018,1252195412.75944
15689,Kosovo,2018,19327950257.4467
15690,"Yemen, Rep.",2018,
15691,South Africa,2018,801925265373.742
15692,Zambia,2018,61104858650.0311
15693,Zimbabwe,2018,56643899781.1077
15694,Aruba,2019,
15695,Africa Eastern and Southern,2019,2449295465012.97
15696,Afghanistan,2019,78557606648.6734
15697,Africa Western and Central,2019,1858840699381.04
15698,Angola,2019,212285293091.615
15699,Albania,2019,38978524114.1681
15700,Andorra,2019,
15701,Arab World,2019,6135453475865.65
15702,United Arab Emirates,2019,666972016655.959
15703,Argentina,2019,991622158178.862
15704,Armenia,2019,40384118258.2046
15705,American Samoa,2019,
15706,Antigua and Barbuda,2019,2121975706.32825
15707,Australia,2019,1250762371287.89
15708,Austria,2019,495797545261.262
15709,Azerbaijan,2019,144771104651.137
15710,Burundi,2019,8667121391.54336
15711,Belgium,2019,596785496111.532
15712,Benin,2019,38794036239.5523
15713,Burkina Faso,2019,44209263811.574
15714,Bangladesh,2019,775076999200.04
15715,Bulgaria,2019,162297196854.872
15716,Bahrain,2019,74364200162.5682
15717,"Bahamas, The",2019,14189955825.2257
15718,Bosnia and Herzegovina,2019,49174293392.0565
15719,Belarus,2019,181605485546.401
15720,Belize,2019,2830780992.36127
15721,Bermuda,2019,5228356032.22943
15722,Bolivia,2019,100445761200.531
15723,Brazil,2019,3115908020202.83
15724,Barbados,2019,4488735151.30088
15725,Brunei Darussalam,2019,26906819938.6988
15726,Bhutan,2019,9053931934.37313
15727,Botswana,2019,37660729503.208
15728,Central African Republic,2019,4484868174.12315
15729,Canada,2019,1848909297787.49
15730,Central Europe and the Baltics,2019,3342578189916.4
15731,Switzerland,2019,608367706939.274
15732,Channel Islands,2019,
15733,Chile,2019,473186454051.158
15734,China,2019,22492450166618.6
15735,Cote d'Ivoire,2019,134048926970.757
15736,Cameroon,2019,96851610488.4449
15737,"Congo, Dem. Rep.",2019,95291603468.5568
15738,"Congo, Rep.",2019,20584202113.7423
15739,Colombia,2019,734216003375.843
15740,Comoros,2019,2602720901.54675
15741,Cabo Verde,2019,3944045536.725
15742,Costa Rica,2019,105683501430.287
15743,Caribbean small states,2019,118241990038.824
15744,Cuba,2019,
15745,Curacao,2019,3856413798.56453
15746,Cayman Islands,2019,4782361653.31389
15747,Cyprus,2019,36620343406.1305
15748,Czech Republic,2019,437344507522.895
15749,Germany,2019,4481173467804.77
15750,Djibouti,2019,5388410349.65374
15751,Dominica,2019,888188801.738873
15752,Denmark,2019,332362166899.29
15753,Dominican Republic,2019,197735341211.621
15754,Algeria,2019,496056608369.486
15755,East Asia & Pacific (excluding high income),2019,30145300540213.8
15756,Early-demographic dividend,2019,30714177338147.9
15757,East Asia & Pacific,2019,41487572526195.0
15758,Europe & Central Asia (excluding high income),2019,9260517422007.46
15759,Europe & Central Asia,2019,32545982226868.1
15760,Ecuador,2019,197548961601.146
15761,"Egypt, Arab Rep.",2019,1180890364777.32
15762,Euro area,2019,16099115975952.6
15763,Eritrea,2019,
15764,Spain,2019,1923218608937.71
15765,Estonia,2019,48298993283.3426
15766,Ethiopia,2019,248972206952.337
15767,European Union,2019,19850329715142.4
15768,Fragile and conflict affected situations,2019,4007264246831.33
15769,Finland,2019,268253907124.212
15770,Fiji,2019,12178403816.53
15771,France,2019,3094645337796.63
15772,Faroe Islands,2019,
15773,"Micronesia, Fed. Sts.",2019,394416594.798097
15774,Gabon,2019,32471045092.2846
15775,United Kingdom,2019,3165942197251.0
15776,Georgia,2019,55762453626.5218
15777,Ghana,2019,168516321194.958
15778,Gibraltar,2019,
15779,Guinea,2019,32784222537.8752
15780,"Gambia, The",2019,5223411935.63437
15781,Guinea-Bissau,2019,3725214186.97916
15782,Equatorial Guinea,2019,25089143689.0855
15783,Greece,2019,318409868980.403
15784,Grenada,2019,1889201813.94581
15785,Greenland,2019,
15786,Guatemala,2019,143679754257.155
15787,Guam,2019,
15788,Guyana,2019,10240404610.916
15789,High income,2019,61138605739031.7
15790,"Hong Kong SAR, China",2019,447337467958.467
15791,Honduras,2019,55905485859.0894
15792,Heavily indebted poor countries (HIPC),2019,2088076853799.18
15793,Croatia,2019,119258609386.344
15794,Haiti,2019,34615148897.6183
15795,Hungary,2019,318086738766.933
15796,IBRD only,2019,64536954772454.4
15797,IDA & IBRD total,2019,70699388920140.9
15798,IDA total,2019,6181496592034.63
15799,IDA blend,2019,2766292216812.66
15800,Indonesia,2019,3196622583021.45
15801,IDA only,2019,3434463642355.44
15802,Isle of Man,2019,
15803,India,2019,9174036185837.28
15804,Not classified,2019,
15805,Ireland,2019,427560583989.743
15806,"Iran, Islamic Rep.",2019,1027238739231.39
15807,Iraq,2019,429875294742.99
15808,Iceland,2019,20528933021.7951
15809,Israel,2019,367829753077.531
15810,Italy,2019,2550911649193.86
15811,Jamaica,2019,28825320993.5128
15812,Jordan,2019,101738028003.642
15813,Japan,2019,5305966751733.76
15814,Kazakhstan,2019,487868690396.88
15815,Kenya,2019,234099934843.54
15816,Kyrgyz Republic,2019,33949067064.7258
15817,Cambodia,2019,72356150509.8081
15818,Kiribati,2019,275248585.09089
15819,St. Kitts and Nevis,2019,1511209680.60039
15820,"Korea, Rep.",2019,2213390819401.97
15821,Kuwait,2019,209738507531.558
15822,Latin America & Caribbean (excluding high income),2019,9130496427197.96
15823,Lao PDR,2019,56543010338.6593
15824,Lebanon,2019,99844372328.3009
15825,Liberia,2019,7256774357.91125
15826,Libya,2019,102842173262.421
15827,St. Lucia,2019,2778643406.5175
15828,Latin America & Caribbean,2019,10370764001759.6
15829,Least developed countries: UN classification,2019,3121888632357.36
15830,Low income,2019,1309963087194.42
15831,Liechtenstein,2019,
15832,Sri Lanka,2019,284967949435.578
15833,Lower middle income,2019,23376436977433.7
15834,Low & middle income,2019,68332694876037.8
15835,Lesotho,2019,5491529196.49182
15836,Late-demographic dividend,2019,40070018137570.5
15837,Lithuania,2019,103847482738.302
15838,Luxembourg,2019,72241448143.8705
15839,Latvia,2019,59351706426.0947
15840,"Macao SAR, China",2019,81511194603.6944
15841,St. Martin (French part),2019,
15842,Morocco,2019,279639140385.546
15843,Monaco,2019,
15844,Moldova,2019,34715326508.9704
15845,Madagascar,2019,43653003423.1667
15846,Maldives,2019,10359232216.5971
15847,Middle East & North Africa,2019,7325545636269.82
15848,Mexico,2019,2510338810804.89
15849,Marshall Islands,2019,238020024.058307
15850,Middle income,2019,67075806937396.9
15851,North Macedonia,2019,34832472717.237
15852,Mali,2019,45640075229.3188
15853,Malta,2019,22153836691.6243
15854,Myanmar,2019,256159650802.764
15855,Middle East & North Africa (excluding high income),2019,3985194228173.28
15856,Montenegro,2019,13394708710.6518
15857,Mongolia,2019,40269672499.9901
15858,Northern Mariana Islands,2019,
15859,Mozambique,2019,38922587009.6066
15860,Mauritania,2019,24185320705.1866
15861,Mauritius,2019,28946502128.0602
15862,Malawi,2019,28635017162.8855
15863,Malaysia,2019,908059753578.497
15864,North America,2019,22417729333066.3
15865,Namibia,2019,24477786254.1529
15866,New Caledonia,2019,
15867,Niger,2019,28541064717.3782
15868,Nigeria,2019,1032048476445.27
15869,Nicaragua,2019,35683892140.8096
15870,Netherlands,2019,984911971364.286
15871,Norway,2019,344324316009.162
15872,Nepal,2019,113083394292.108
15873,Nauru,2019,145609062.133635
15874,New Zealand,2019,213502141135.292
15875,OECD members,2019,61010296653853.7
15876,Oman,2019,155637731097.785
15877,Other small states,2019,711734743702.899
15878,Pakistan,2019,1017364645794.16
15879,Panama,2019,133509192637.308
15880,Peru,2019,417879467756.579
15881,Philippines,2019,963829823127.98
15882,Palau,2019,310141895.520587
15883,Papua New Guinea,2019,37677016418.4784
15884,Poland,2019,1259890291288.39
15885,Pre-demographic dividend,2019,3369527855813.8
15886,Puerto Rico,2019,111156339095.507
15887,"Korea, Dem. People's Rep.",2019,
15888,Portugal,2019,359460265041.436
15889,Paraguay,2019,88871845102.8092
15890,West Bank and Gaza,2019,29261838253.3247
15891,Pacific island small states,2019,18288379209.8929
15892,Post-demographic dividend,2019,54742238955612.0
15893,French Polynesia,2019,
15894,Qatar,2019,254791373231.563
15895,Romania,2019,578729199991.784
15896,Russian Federation,2019,3993546395726.8
15897,Rwanda,2019,28126719463.6698
15898,South Asia,2019,11462499945358.8
15899,Saudi Arabia,2019,1609323719956.12
15900,Sudan,2019,178683879115.436
15901,Senegal,2019,54779594231.0036
15902,Singapore,2019,561297248687.528
15903,Solomon Islands,2019,1782380081.2958
15904,Sierra Leone,2019,13323013789.1191
15905,El Salvador,2019,56637126101.4415
15906,San Marino,2019,2060526423.35765
15907,Somalia,2019,18322249278.4613
15908,Serbia,2019,127144925566.708
15909,Sub-Saharan Africa (excluding high income),2019,4303275310415.65
15910,South Sudan,2019,
15911,Sub-Saharan Africa,2019,4305966001303.65
15912,Small states,2019,848265112951.616
15913,Sao Tome and Principe,2019,861340705.428923
15914,Suriname,2019,11067259205.6964
15915,Slovak Republic,2019,174137790105.78
15916,Slovenia,2019,81335673551.6626
15917,Sweden,2019,543245028479.227
15918,Eswatini,2019,9934706117.34806
15919,Sint Maarten (Dutch part),2019,
15920,Seychelles,2019,2695535485.90447
15921,Syrian Arab Republic,2019,
15922,Turks and Caicos Islands,2019,1117215705.83541
15923,Chad,2019,25190111030.9707
15924,East Asia & Pacific (IDA & IBRD countries),2019,30107448505269.7
15925,Europe & Central Asia (IDA & IBRD countries),2019,10639666322682.2
15926,Togo,2019,17149956903.1462
15927,Thailand,2019,1284833557809.87
15928,Tajikistan,2019,33382418049.1539
15929,Turkmenistan,2019,92330752073.9993
15930,Latin America & the Caribbean (IDA & IBRD countries),2019,10066818590896.5
15931,Timor-Leste,2019,4689723599.69386
15932,Middle East & North Africa (IDA & IBRD countries),2019,3956283695021.7
15933,Tonga,2019,666495277.773404
15934,South Asia (IDA & IBRD),2019,11462499945358.8
15935,Sub-Saharan Africa (IDA & IBRD countries),2019,4305966001303.65
15936,Trinidad and Tobago,2019,36029099008.711
15937,Tunisia,2019,133520112571.007
15938,Turkey,2019,2352485388488.15
15939,Tuvalu,2019,49822364.6942046
15940,Tanzania,2019,149797699556.637
15941,Uganda,2019,96636070871.0338
15942,Ukraine,2019,538164207984.602
15943,Upper middle income,2019,43670742045207.7
15944,Uruguay,2019,79733129453.3458
15945,United States,2019,20563591679246.6
15946,Uzbekistan,2019,246753344171.03
15947,St. Vincent and the Grenadines,2019,1381214841.96875
15948,"Venezuela, RB",2019,
15949,British Virgin Islands,2019,
15950,Virgin Islands (U.S.),2019,
15951,Vietnam,2019,775669017734.007
15952,Vanuatu,2019,940802120.674403
15953,World,2019,129828369127716.0
15954,Samoa,2019,1307039387.32354
15955,Kosovo,2019,20247348113.4066
15956,"Yemen, Rep.",2019,
15957,South Africa,2019,802831871531.356
15958,Zambia,2019,61985566659.9559
15959,Zimbabwe,2019,53163564720.8695
15960,Aruba,2020,
15961,Africa Eastern and Southern,2020,2381068394199.99
15962,Afghanistan,2020,76710638229.7132
15963,Africa Western and Central,2020,1845090636711.18
15964,Angola,2020,200821914034.722
15965,Albania,2020,37436768379.5007
15966,Andorra,2020,
15967,Arab World,2020,5843137951826.64
15968,United Arab Emirates,2020,626056612941.548
15969,Argentina,2020,893498478523.547
15970,Armenia,2020,37395693507.0975
15971,American Samoa,2020,
15972,Antigua and Barbuda,2020,1693498508.25424
15973,Australia,2020,1250714385056.98
15974,Austria,2020,462407989786.746
15975,Azerbaijan,2020,138545947151.138
15976,Burundi,2020,8692912761.70075
15977,Belgium,2020,563009466877.029
15978,Benin,2020,40287138158.1103
